trip_id,vendor_id,pickup_datetime,dropoff_datetime,store_and_fwd_flag,rate_code_id,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type,pickup,dropoff,cab_type,precipitation,snow_depth,snowfall,max_temperature,min_temperature,average_wind_speed,pickup_nyct2010_gid,pickup_ctlabel,pickup_borocode,pickup_boroname,pickup_ct2010,pickup_boroct2010,pickup_cdeligibil,pickup_ntacode,pickup_ntaname,pickup_puma,dropoff_nyct2010_gid,dropoff_ctlabel,dropoff_borocode,dropoff_boroname,dropoff_ct2010,dropoff_boroct2010,dropoff_cdeligibil,dropoff_ntacode,dropoff_ntaname,dropoff_puma,10mbin
"1,020,448,180",VTS,05:00.0,09:00.0,,1,-73.990985,40.746077,-73.992832,40.744817,5,0.51,4.5,0.5,0.5,0,0,,,5.5,CSH,,,,yellow,,,,73,60,,1155,95,1,Manhattan,9500,1009500,I,MN17,Midtown-Midtown South,3807,1156,91,1,Manhattan,9100,1009100,I,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3807,00:00.0
"1,020,476,698",VTS,07:00.0,12:00.0,,1,-73.992857,40.749592,-74.00404,40.74258,2,1,5.5,0.5,0.5,1.2,0,,,7.7,CRD,,,,yellow,,,,73,60,,899,101,1,Manhattan,10100,1010100,I,MN17,Midtown-Midtown South,3807,1355,83,1,Manhattan,8300,1008300,E,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3807,00:00.0
"1,020,467,146",CMT,07:31.0,50:12.0,N,1,-73.782786,40.644512,-74.027889,40.623828,2,20.2,59.5,0.5,0.5,0,0,,,60.5,CSH,,,,yellow,,,,73,60,,2056,716,4,Queens,71600,4071600,I,QN98,Airport,4105,89,138,3,Brooklyn,13800,3013800,E,BK31,Bay Ridge,4013,00:00.0
"1,020,436,348",CMT,08:39.0,19:02.0,N,1,-73.973236,40.761272,-73.97399,40.747765,1,1.4,8.5,0.5,0.5,2.37,0,,,11.87,CRD,,,,yellow,,,,73,60,,16,102,1,Manhattan,10200,1010200,I,MN17,Midtown-Midtown South,3807,1440,78,1,Manhattan,7800,1007800,I,MN20,Murray Hill-Kips Bay,3808,00:00.0
"1,020,477,467",CMT,09:31.0,22:09.0,N,1,-74.014577,40.714091,-73.979757,40.743108,1,5.6,17.5,0.5,0.5,3.7,0,,,22.2,CRD,,,,yellow,,,,73,60,,2100,317.03,1,Manhattan,31703,1031703,I,MN25,Battery Park City-Lower Manhattan,3810,1526,70,1,Manhattan,7000,1007000,I,MN20,Murray Hill-Kips Bay,3808,00:00.0
"1,020,458,360",CMT,09:54.0,37:34.0,N,1,-73.993656,40.721241,-73.980331,40.784001,2,5.5,22,0.5,0.5,0,0,,,23,CSH,,,,yellow,,,,73,60,,1475,18,1,Manhattan,1800,1001800,E,MN27,Chinatown,3809,1945,167,1,Manhattan,16700,1016700,I,MN12,Upper West Side,3806,00:00.0
"1,020,470,006",VTS,00:00.0,05:00.0,,1,-74.004565,40.734667,-74.00939,40.738127,1,0.55,5,0.5,0.5,1.1,0,,,7.1,CRD,,,,yellow,,,,79,65,,1443,73,1,Manhattan,7300,1007300,I,MN23,West Village,3810,1359,79,1,Manhattan,7900,1007900,I,MN23,West Village,3810,00:00.0
"1,020,460,291",CMT,00:35.0,05:12.0,N,1,-73.973506,40.784368,-73.982737,40.774641,1,1,5.5,0.5,0.5,1.3,0,,,7.8,CRD,,,,yellow,,,,79,65,,904,169,1,Manhattan,16900,1016900,I,MN12,Upper West Side,3806,30,153,1,Manhattan,15300,1015300,I,MN14,Lincoln Square,3806,00:00.0
"1,020,489,331",VTS,01:00.0,14:00.0,,1,-73.980343,40.742697,-73.95533,40.769327,1,2.5,12,0.5,0.5,0,0,,,13,CSH,,,,yellow,,,,79,65,,1666,72,1,Manhattan,7200,1007200,I,MN20,Murray Hill-Kips Bay,3808,1242,134,1,Manhattan,13400,1013400,I,MN31,Lenox Hill-Roosevelt Island,3805,00:00.0
"1,020,442,786",CMT,01:40.0,45:13.0,N,1,-73.954267,40.763835,-73.919184,40.765863,1,4.4,28.5,0.5,0.5,5.9,0,,,35.4,CRD,,,,yellow,,,,79,65,,1758,116,1,Manhattan,11600,1011600,I,MN31,Lenox Hill-Roosevelt Island,3805,1385,63,4,Queens,6300,4006300,E,QN70,Astoria,4101,00:00.0
"1,020,491,083",CMT,01:44.0,24:35.0,N,1,-73.872949,40.773824,-73.980573,40.747619,1,8.6,28.5,0.5,0.5,4.25,5.33,,,39.08,CRD,,,,yellow,,,,79,65,,1840,331,4,Queens,33100,4033100,I,QN98,Airport,4102,1666,72,1,Manhattan,7200,1007200,I,MN20,Murray Hill-Kips Bay,3808,00:00.0
"1,020,450,876",CMT,03:24.0,27:31.0,N,1,-73.872724,40.774578,-74.004263,40.721932,1,11.4,33,0.5,0.5,6.8,0,,,40.8,CRD,,,,yellow,,,,79,65,,1840,331,4,Queens,33100,4033100,I,QN98,Airport,4102,1808,47,1,Manhattan,4700,1004700,I,MN24,SoHo-TriBeCa-Civic Center-Little Italy,3810,00:00.0
"1,020,453,056",CMT,03:49.0,26:10.0,N,1,-73.864003,40.770026,-73.975396,40.76227,2,9.7,29.5,0.5,0.5,0,5.33,,,35.83,CSH,,,,yellow,,,,79,65,,1840,331,4,Queens,33100,4033100,I,QN98,Airport,4102,17,104,1,Manhattan,10400,1010400,I,MN17,Midtown-Midtown South,3807,00:00.0
"1,020,460,787",CMT,04:33.0,17:11.0,N,1,-73.995575,40.724655,-73.989634,40.747988,1,2.4,11,0.5,0.5,2.4,0,,,14.4,CRD,,,,yellow,,,,79,65,,1469,43,1,Manhattan,4300,1004300,I,MN24,SoHo-TriBeCa-Civic Center-Little Italy,3810,899,101,1,Manhattan,10100,1010100,I,MN17,Midtown-Midtown South,3807,00:00.0
"1,020,455,865",VTS,05:00.0,07:00.0,,1,-73.982095,40.768422,-73.979967,40.76572,3,0.34,3.5,0.5,0.5,1,0,,,5.5,CRD,,,,yellow,,,,79,65,,1346,145,1,Manhattan,14500,1014500,I,MN14,Lincoln Square,3806,1284,137,1,Manhattan,13700,1013700,I,MN17,Midtown-Midtown South,3807,00:00.0
"1,020,485,299",CMT,05:11.0,10:03.0,N,1,-73.982775,40.749249,-73.985644,40.736027,2,1.2,6,0.5,0.5,0,0,,,7,CSH,,,,yellow,,,,79,65,,1885,82,1,Manhattan,8200,1008200,I,MN20,Murray Hill-Kips Bay,3808,2036,50,1,Manhattan,5000,1005000,I,MN21,Gramercy,3808,00:00.0
"1,020,475,633",VTS,06:00.0,18:00.0,,1,-73.99182,40.76826,-73.99927,40.74013,1,2.28,11,0.5,0.5,0,0,,,12,CSH,,,,yellow,,,,79,65,,903,135,1,Manhattan,13500,1013500,E,MN15,Clinton,3807,1165,81,1,Manhattan,8100,1008100,I,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3807,00:00.0
"1,020,481,641",CMT,06:13.0,13:03.0,N,1,-74.000052,40.734732,-73.987645,40.739993,1,1.2,6.5,0.5,0.5,1.5,0,,,9,CRD,,,,yellow,,,,79,65,,1442,71,1,Manhattan,7100,1007100,I,MN23,West Village,3810,934,56,1,Manhattan,5600,1005600,I,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3807,00:00.0
"1,020,477,498",CMT,06:26.0,52:17.0,N,1,-73.97459,40.763586,-73.920261,40.775675,1,4.1,29.5,0.5,0.5,0,0,,,30.5,CSH,,,,yellow,,,,79,65,,18,112.01,1,Manhattan,11201,1011201,I,MN17,Midtown-Midtown South,3807,1531,95,4,Queens,9500,4009500,I,QN72,Steinway,4101,00:00.0
"1,020,466,590",CMT,06:48.0,07:18.0,N,1,-73.974996,40.758553,-73.974959,40.758221,1,0,2.5,0.5,0.5,0,0,,,3.5,CSH,,,,yellow,,,,79,65,,16,102,1,Manhattan,10200,1010200,I,MN17,Midtown-Midtown South,3807,16,102,1,Manhattan,10200,1010200,I,MN17,Midtown-Midtown South,3807,00:00.0
"1,020,452,441",VTS,07:00.0,29:00.0,,1,-73.98785,40.754742,-73.996203,40.698547,1,4.78,18,0.5,0.5,0,0,,,19,CSH,,,,yellow,,,,79,65,,21,113,1,Manhattan,11300,1011300,I,MN17,Midtown-Midtown South,3807,2164,3.01,3,Brooklyn,301,3000301,I,BK09,Brooklyn Heights-Cobble Hill,4004,00:00.0
"1,020,478,222",CMT,07:21.0,14:16.0,N,1,-74.004119,40.742613,-74.005551,40.725538,2,1.2,7,0.5,0.5,0,0,,,8,CSH,,,,yellow,,,,79,65,,1355,83,1,Manhattan,8300,1008300,E,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3807,1805,37,1,Manhattan,3700,1003700,I,MN24,SoHo-TriBeCa-Civic Center-Little Italy,3810,00:00.0
"1,020,440,043",VTS,08:00.0,54:00.0,,1,-73.989335,40.757655,-73.949662,40.589692,3,13.44,43,0.5,0.5,0,0,,,44,CSH,,,,yellow,,,,79,65,,901,119,1,Manhattan,11900,1011900,E,MN17,Midtown-Midtown South,3807,286,592,3,Brooklyn,59200,3059200,I,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,4016,00:00.0
"1,020,455,873",VTS,08:00.0,13:00.0,,1,-73.992807,40.742712,-73.978662,40.763227,1,1.58,6.5,0.5,0.5,0,0,,,7.5,CSH,,,,yellow,,,,79,65,,1157,58,1,Manhattan,5800,1005800,I,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3807,1284,137,1,Manhattan,13700,1013700,I,MN17,Midtown-Midtown South,3807,00:00.0
"1,020,436,606",CMT,08:02.0,29:52.0,N,1,-73.969492,40.761029,-73.984343,40.697567,2,7.1,23.5,0.5,0.5,4,0,,,28.5,CRD,,,,yellow,,,,79,65,,20,112.03,1,Manhattan,11203,1011203,I,MN19,Turtle Bay-East Midtown,3808,1480,15,3,Brooklyn,1500,3001500,E,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,4004,00:00.0
"1,020,453,730",VTS,09:00.0,01:00.0,,1,-73.995465,40.764572,-73.875842,40.760202,1,10.81,42.5,0.5,0.5,0,5.33,,,48.83,CSH,,,,yellow,,,,79,65,,1164,129,1,Manhattan,12900,1012900,I,MN15,Clinton,3807,633,351,4,Queens,35100,4035100,E,QN28,Jackson Heights,4102,00:00.0
"1,020,447,362",CMT,09:30.0,16:17.0,N,1,-73.982644,40.771601,-73.984056,40.759549,3,1.1,6.5,0.5,0.5,0,0,,,7.5,CSH,,,,yellow,,,,79,65,,1347,149,1,Manhattan,14900,1014900,I,MN14,Lincoln Square,3806,902,125,1,Manhattan,12500,1012500,I,MN17,Midtown-Midtown South,3807,00:00.0
"1,020,460,266",CMT,00:36.0,20:03.0,N,1,-73.992493,40.721276,-73.981749,40.773873,1,4.5,17,0.5,0.5,0,0,,,18,CSH,,,,yellow,,,,74,60,,1475,18,1,Manhattan,1800,1001800,E,MN27,Chinatown,3809,30,153,1,Manhattan,15300,1015300,I,MN14,Lincoln Square,3806,00:00.0
"1,020,456,136",CMT,00:39.0,23:24.0,N,1,-73.948951,40.777517,-73.867191,40.736294,2,8.3,26.5,0.5,0.5,6.87,0,,,34.37,CRD,,,,yellow,,,,74,60,,27,146.02,1,Manhattan,14602,1014602,I,MN32,Yorkville,3805,1335,683,4,Queens,68300,4068300,E,QN29,Elmhurst,4107,00:00.0
"1,020,491,194",CMT,00:48.0,27:35.0,N,1,-73.987369,40.7332,-73.952498,40.666402,1,5.9,23,0.5,0.5,2,0,,,26,CRD,,,,yellow,,,,74,60,,968,42,1,Manhattan,4200,1004200,I,MN22,East Village,3809,1811,321,3,Brooklyn,32100,3032100,E,BK63,Crown Heights South,4011,00:00.0
"1,020,476,333",VTS,02:00.0,10:00.0,,1,-73.98617,40.76058,-73.97836,40.77751,2,1.97,8.5,0.5,0.5,1,0,,,10.5,CRD,,,,yellow,,,,74,60,,902,125,1,Manhattan,12500,1012500,I,MN17,Midtown-Midtown South,3807,1301,157,1,Manhattan,15700,1015700,I,MN14,Lincoln Square,3806,00:00.0
"1,020,490,764",VTS,02:00.0,12:00.0,,1,-73.989478,40.736152,-73.99208,40.717627,1,1.78,8.5,0.5,0.5,0,0,,,9.5,CSH,,,,yellow,,,,74,60,,2037,52,1,Manhattan,5200,1005200,I,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3807,1475,18,1,Manhattan,1800,1001800,E,MN27,Chinatown,3809,00:00.0
"1,020,434,921",VTS,03:00.0,07:00.0,,1,-73.961963,40.776757,-73.950233,40.784052,1,1.06,5,0.5,0.5,0,0,,,6,CSH,,,,yellow,,,,74,60,,25,142,1,Manhattan,14200,1014200,I,MN40,Upper East Side-Carnegie Hill,3805,1177,158.01,1,Manhattan,15801,1015801,I,MN40,Upper East Side-Carnegie Hill,3805,00:00.0
"1,020,486,868",CMT,03:15.0,13:23.0,N,1,-73.994378,40.750588,-73.973032,40.757247,1,1.8,9,0.5,0.5,0,0,,,10,CSH,,,,yellow,,,,74,60,,899,101,1,Manhattan,10100,1010100,I,MN17,Midtown-Midtown South,3807,15,100,1,Manhattan,10000,1010000,I,MN19,Turtle Bay-East Midtown,3808,00:00.0
"1,020,451,457",CMT,03:48.0,06:53.0,N,1,-73.985648,40.746425,-73.993359,40.73599,1,0.8,5,0.5,0.5,1.2,0,,,7.2,CRD,,,,yellow,,,,74,60,,1667,74,1,Manhattan,7400,1007400,I,MN17,Midtown-Midtown South,3807,2037,52,1,Manhattan,5200,1005200,I,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3807,00:00.0
"1,020,461,215",VTS,05:00.0,18:00.0,,1,-73.973158,40.758835,-73.985823,40.722222,4,3.78,14,0.5,0.5,2.9,0,,,17.9,CRD,,,,yellow,,,,74,60,,16,102,1,Manhattan,10200,1010200,I,MN17,Midtown-Midtown South,3807,930,30.02,1,Manhattan,3002,1003002,E,MN22,East Village,3809,00:00.0
"1,020,464,046",VTS,05:00.0,10:00.0,,1,-73.968175,40.762292,-73.981507,40.744512,1,1.49,6.5,0.5,0.5,2,0,,,9.5,CRD,,,,yellow,,,,74,60,,22,114.02,1,Manhattan,11402,1011402,I,MN40,Upper East Side-Carnegie Hill,3805,1666,72,1,Manhattan,7200,1007200,I,MN20,Murray Hill-Kips Bay,3808,00:00.0
"1,020,481,696",CMT,05:08.0,23:36.0,N,1,-73.973062,40.752509,-73.933662,40.856448,1,8.7,26,0.5,0.5,5.4,0,,,32.4,CRD,,,,yellow,,,,74,60,,1432,90,1,Manhattan,9000,1009000,I,MN19,Turtle Bay-East Midtown,3808,965,279,1,Manhattan,27900,1027900,E,MN35,Washington Heights North,3801,00:00.0
"1,020,459,066",CMT,05:23.0,09:22.0,N,1,-73.994065,40.741268,-74.002229,40.750624,1,1,5.5,0.5,0.5,0,0,,,6.5,CSH,,,,yellow,,,,74,60,,1167,87,1,Manhattan,8700,1008700,I,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3807,2098,99,1,Manhattan,9900,1009900,I,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3807,00:00.0
"1,020,460,009",VTS,06:00.0,14:00.0,,1,-73.973755,40.762807,-73.987838,40.755637,3,1.3,7.5,0.5,0.5,0,0,,,8.5,CSH,,,,yellow,,,,74,60,,19,112.02,1,Manhattan,11202,1011202,I,MN17,Midtown-Midtown South,3807,21,113,1,Manhattan,11300,1011300,I,MN17,Midtown-Midtown South,3807,00:00.0
"1,020,434,078",CMT,07:24.0,09:27.0,N,1,-73.988815,40.736741,-73.985318,40.741944,2,0.3,3.5,0.5,0.5,0,0,,,4.5,CSH,,,,yellow,,,,74,60,,2036,50,1,Manhattan,5000,1005000,I,MN21,Gramercy,3808,934,56,1,Manhattan,5600,1005600,I,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3807,00:00.0
"1,020,441,105",CMT,08:57.0,33:12.0,N,1,-73.966351,40.762508,-73.863886,40.853277,1,11.1,31.5,0.5,0.5,0,0,,,32.5,CSH,,,,yellow,,,,74,60,,22,114.02,1,Manhattan,11402,1011402,I,MN40,Upper East Side-Carnegie Hill,3805,1060,228,2,Bronx,22800,2022800,E,BX49,Pelham Parkway,3704,00:00.0
"1,020,441,743",CMT,09:20.0,27:14.0,Y,1,-73.987938,40.759809,-73.949174,40.785601,3,3.4,15.5,0.5,0.5,3.3,0,,,19.8,CRD,,,,yellow,,,,74,60,,1162,127,1,Manhattan,12700,1012700,I,MN15,Clinton,3807,1178,158.02,1,Manhattan,15802,1015802,I,MN33,East Harlem South,3804,00:00.0
"1,020,475,013",CMT,09:26.0,12:00.0,N,1,-73.979259,40.776793,-73.986443,40.766863,1,0.8,4.5,0.5,0.5,1.1,0,,,6.6,CRD,,,,yellow,,,,74,60,,1301,157,1,Manhattan,15700,1015700,I,MN14,Lincoln Square,3806,970,139,1,Manhattan,13900,1013900,I,MN15,Clinton,3807,00:00.0
"1,020,437,957",VTS,00:00.0,12:00.0,,1,-73.96042,40.762137,-73.981447,40.779542,1,1.98,10,0.5,0.5,1.05,0,,,12.05,UNK,,,,yellow,,,,80,59,,1757,110,1,Manhattan,11000,1011000,I,MN31,Lenox Hill-Roosevelt Island,3805,1946,159,1,Manhattan,15900,1015900,I,MN14,Lincoln Square,3806,00:00.0
"1,020,432,150",VTS,01:00.0,28:00.0,,1,,,,,1,3.64,19.5,0.5,0.5,0,0,,,20.5,CSH,,,,yellow,,,,80,59,,,,,,,,,,,,,,,,,,,,,,00:00.0
"1,020,491,073",CMT,01:32.0,19:12.0,N,1,-73.987025,40.733361,-73.939429,40.7524,1,4.4,16,0.5,0.5,0,0,,,17,CRD,,,,yellow,,,,80,59,,1076,48,1,Manhattan,4800,1004800,I,MN21,Gramercy,3808,1658,33,4,Queens,3300,4003300,E,QN68,Queensbridge-Ravenswood-Long Island City,4101,00:00.0
"1,020,481,772",VTS,03:00.0,09:00.0,,1,-73.921147,40.743637,-73.925187,40.759515,1,1.4,6.5,0.5,0.5,1.4,0,,,8.9,CRD,,,,yellow,,,,80,59,,2066,183,4,Queens,18300,4018300,I,QN31,Hunters Point-Sunnyside-West Maspeth,4109,1123,59,4,Queens,5900,4005900,I,QN70,Astoria,4101,00:00.0
"1,020,453,953",CMT,03:13.0,14:09.0,N,1,-73.998429,40.717179,-73.992268,40.748936,1,2.6,10.5,0.5,0.5,1,0,,,12.5,CRD,,,,yellow,,,,80,59,,1476,41,1,Manhattan,4100,1004100,E,MN24,SoHo-TriBeCa-Civic Center-Little Italy,3810,899,101,1,Manhattan,10100,1010100,I,MN17,Midtown-Midtown South,3807,00:00.0
"1,020,443,179",CMT,03:24.0,13:05.0,N,1,-74.005784,40.707079,-73.992598,40.723933,3,1.3,8.5,0.5,0.5,0,0,,,9.5,CSH,,,,yellow,,,,80,59,,1036,15.02,1,Manhattan,1502,1001502,I,MN25,Battery Park City-Lower Manhattan,3810,1473,36.01,1,Manhattan,3601,1003601,E,MN27,Chinatown,3809,00:00.0
"1,020,472,003",VTS,05:00.0,14:00.0,,1,-73.973743,40.763817,-73.966347,40.753422,2,1.47,8,0.5,0.5,0,0,,,9,CSH,,,,yellow,,,,80,59,,18,112.01,1,Manhattan,11201,1011201,I,MN17,Midtown-Midtown South,3807,1896,86.03,1,Manhattan,8603,1008603,I,MN19,Turtle Bay-East Midtown,3808,00:00.0
"1,020,483,510",VTS,05:00.0,22:00.0,,1,-73.945282,40.695077,-73.90593,40.688077,1,2.64,13,0.5,0.5,2.7,0,,,17.69,UNK,,,,yellow,,,,80,59,,961,259.01,3,Brooklyn,25901,3025901,E,BK75,Bedford,4003,1357,411,3,Brooklyn,41100,3041100,E,BK78,Bushwick South,4002,00:00.0
"1,020,441,786",VTS,06:00.0,09:00.0,,1,-73.975765,40.786665,-73.96425,40.794832,1,1.08,5,0.5,0.5,1.38,0,,,7.38,CRD,,,,yellow,,,,80,59,,1702,171,1,Manhattan,17100,1017100,I,MN12,Upper West Side,3806,1235,189,1,Manhattan,18900,1018900,E,MN12,Upper West Side,3806,00:00.0
"1,020,444,904",CMT,06:00.0,31:26.0,N,1,-73.983458,40.74428,-73.90776,40.759217,1,5.9,20.5,0.5,0.5,4.3,0,,,25.8,CRD,,,,yellow,,,,80,59,,1667,74,1,Manhattan,7400,1007400,I,MN17,Midtown-Midtown South,3807,1971,163,4,Queens,16300,4016300,E,QN70,Astoria,4101,00:00.0
"1,020,441,647",CMT,06:38.0,12:21.0,N,1,-74.001736,40.735351,-73.992756,40.738148,1,0.9,5.5,0.5,0.5,1.3,0,,,7.8,CRD,,,,yellow,,,,80,59,,1443,73,1,Manhattan,7300,1007300,I,MN23,West Village,3810,1166,54,1,Manhattan,5400,1005400,I,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3807,00:00.0
"1,020,485,623",VTS,08:00.0,19:00.0,,1,-73.978772,40.724202,-73.954598,40.767412,1,3.41,13,0.5,0.5,0,0,,,14,CSH,,,,yellow,,,,80,59,,916,26.02,1,Manhattan,2602,1002602,E,MN28,Lower East Side,3809,1952,124,1,Manhattan,12400,1012400,I,MN31,Lenox Hill-Roosevelt Island,3805,00:00.0
"1,020,449,257",VTS,09:00.0,13:00.0,,1,-73.994072,40.724782,-74.003862,40.729855,1,0.67,4.5,0.5,0.5,1,0,,,6.5,CRD,,,,yellow,,,,80,59,,1471,55.02,1,Manhattan,5502,1005502,I,MN23,West Village,3810,1316,67,1,Manhattan,6700,1006700,I,MN23,West Village,3810,00:00.0
"1,020,484,613",VTS,09:00.0,15:00.0,,1,-73.987095,40.760895,-73.992673,40.756867,6,0.75,5.5,0.5,0.5,0,0,,,6.5,CSH,,,,yellow,,,,80,59,,902,125,1,Manhattan,12500,1012500,I,MN17,Midtown-Midtown South,3807,1699,115,1,Manhattan,11500,1011500,I,MN15,Clinton,3807,00:00.0
"1,020,476,561",CMT,09:39.0,35:23.0,N,1,-73.94771,40.790094,-73.99439,40.683436,1,10.3,30.5,0.5,0.5,6.3,0,,,37.8,CRD,,,,yellow,,,,80,59,,1144,166,1,Manhattan,16600,1016600,E,MN33,East Harlem South,3804,1339,75,3,Brooklyn,7500,3007500,I,BK33,Carroll Gardens-Columbia Street-Red Hook,4005,00:00.0
"1,020,488,853",VTS,02:00.0,09:00.0,,1,-73.985673,40.76376,-73.998572,40.74447,2,1.98,8,0.5,0.5,2.55,0,,,11.55,CRD,,,,yellow,,,,81,63,,1161,133,1,Manhattan,13300,1013300,I,MN15,Clinton,3807,1156,91,1,Manhattan,9100,1009100,I,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3807,00:00.0
"1,020,477,330",VTS,03:00.0,16:00.0,,1,-73.988185,40.743812,-73.988365,40.718757,1,2.29,11,0.5,0.5,0,0,,,12,CSH,,,,yellow,,,,81,63,,1157,58,1,Manhattan,5800,1005800,I,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,3807,1475,18,1,Manhattan,1800,1001800,E,MN27,Chinatown,3809,00:00.0
"1,020,454,360",VTS,04:00.0,23:00.0,,1,-73.968552,40.786542,-73.987887,40.720862,2,5.77,19,0.5,0.5,0,0,,,20,CSH,,,,yellow,,,,81,63,,905,173,1,Manhattan,17300,1017300,I,MN12,Upper West Side,3806,929,30.01,1,Manhattan,3001,1003001,E,MN27,Chinatown,3809,00:00.0
"1,020,458,726",VTS,04:00.0,12:00.0,,1,-73.981187,40.74156,-73.949642,40.77216,1,3.16,10.5,0.5,0.5,1.5,0,,,13,CRD,,,,yellow,,,,81,63,,11,68,1,Manhattan,6800,1006800,I,MN21,Gramercy,3808,2047,136,1,Manhattan,13600,1013600,I,MN32,Yorkville,3805,00:00.0
"1,020,468,428",VTS,04:00.0,22:00.0,,1,-73.990617,40.756455,-73.926105,40.758357,2,4.53,16.5,0.5,0.5,1.8,0,,,19.3,CRD,,,,yellow,,,,81,63,,1699,115,1,Manhattan,11500,1011500,I,MN15,Clinton,3807,1122,57,4,Queens,5700,4005700,E,QN70,Astoria,4101,00:00.0
"1,020,478,987",CMT,04:28.0,24:25.0,N,1,-73.8707,40.773668,-73.985536,40.752299,2,8.8,27,0.5,0.5,0,5.33,,,33.33,CSH,,,,yellow,,,,81,63,,1840,331,4,Queens,33100,4033100,I,QN98,Airport,4102,2001,84,1,Manhattan,8400,1008400,I,MN17,Midtown-Midtown South,3807,00:00.0
"1,020,440,176",CMT,05:59.0,16:48.0,N,1,-73.988142,40.759926,-73.98569,40.731728,2,2.9,11,0.5,0.5,3,0,,,15,CRD,,,,yellow,,,,81,63,,1162,127,1,Manhattan,12700,1012700,I,MN15,Clinton,3807,861,40,1,Manhattan,4000,1004000,I,MN22,East Village,3809,00:00.0
"1,020,432,171",CMT,06:27.0,07:13.0,N,5,-74.193581,40.68466,-74.193348,40.684638,1,0,100,0,0,20,0,,,120,CRD,,,,yellow,,,,81,63,,,,,,,,,,,,,,,,,,,,,,00:00.0
"1,020,440,559",CMT,08:35.0,12:06.0,N,1,-73.99376,40.756958,-73.98839,40.769447,1,1.1,5.5,0.5,0.5,0,0,,,6.5,CSH,,,,yellow,,,,81,63,,1699,115,1,Manhattan,11500,1011500,I,MN15,Clinton,3807,903,135,1,Manhattan,13500,1013500,E,MN15,Clinton,3807,00:00.0
"1,020,446,787",CMT,09:04.0,25:21.0,N,1,-73.99371,40.745854,-73.947913,40.782055,2,4.8,17,0.5,0.5,2,0,,,20,CRD,,,,yellow,,,,81,63,,1155,95,1,Manhattan,9500,1009500,I,MN17,Midtown-Midtown South,3807,31,154,1,Manhattan,15400,1015400,I,MN32,Yorkville,3805,00:00.0
"1,020,463,837",VTS,00:00.0,07:00.0,,1,-73.974892,40.756777,-73.978735,40.74145,1,1.44,7,0.5,0.5,1.5,0,,,9.5,CRD,,,,yellow,,,,89,71,,16,102,1,Manhattan,10200,1010200,I,MN17,Midtown-Midtown South,3807,1525,66,1,Manhattan,6600,1006600,I,MN20,Murray Hill-Kips Bay,3808,00:00.0
"1,020,478,014",VTS,00:00.0,08:00.0,,1,-73.969322,40.765875,-73.9606,40.7616,1,1.24,7.5,0.5,0.5,0,0,,,8.5,CSH,,,,yellow,,,,89,71,,1251,114.01,1,Manhattan,11401,1011401,I,MN40,Upper East Side-Carnegie Hill,3805,1757,110,1,Manhattan,11000,1011000,I,MN31,Lenox Hill-Roosevelt Island,3805,00:00.0
"1,020,440,960",VTS,02:00.0,20:00.0,,1,-73.955532,40.640455,-73.893215,40.648575,1,4.91,17,0.5,0.5,0,0,,,18,CSH,,,,yellow,,,,89,71,,338,790,3,Brooklyn,79000,3079000,E,BK95,Erasmus,4010,983,982,3,Brooklyn,98200,3098200,E,BK50,Canarsie,4009,00:00.0
"1,020,454,807",VTS,06:00.0,27:00.0,,1,-73.970567,40.758887,-73.925757,40.758837,2,3.25,15.5,0.5,0.5,0,0,,,16.5,CSH,,,,yellow,,,,89,71,,15,100,1,Manhattan,10000,1010000,I,MN19,Turtle Bay-East Midtown,3808,1122,57,4,Queens,5700,4005700,E,QN70,Astoria,4101,00:00.0
"1,020,465,722",VTS,07:00.0,14:00.0,,1,-74.002977,40.73421,-74.014655,40.718135,1,1.67,7.5,0.5,0.5,0,0,,,8.5,CSH,,,,yellow,,,,89,71,,1443,73,1,Manhattan,7300,1007300,I,MN23,West Village,3810,2100,317.03,1,Manhattan,31703,1031703,I,MN25,Battery Park City-Lower Manhattan,3810,00:00.0
